2c15fe00c804b8224979f76168c62d53	graphics 4, computational 4, processor 2, generalpurpose 2, gpus 2, modern 2, hardware 2, computation 2, cpus 2, gpgpu 2
2c3713bde10e27632a49d137e82959c5	dyslexia 155, reading 146, technology 144, children 123, digital 119, dyslexic 93, phonological 90, study 87, assistive 84, divide 78
2d4de53dc3507b23f8507e03257676e2	number 19, copy 19, genes 14, disease 12, variation 9, human 9, cnv 9, cnvs 8, genomewide 7, genetic 7
2e2027c61b1a8b647928753255a4f32b	genes 2, genomic 2, exploring 1, problem 1, important 1, identification 1, genomes 1, dynamics 1, computational 1, evolution 1
324b744f26078c72e1bb25772e9fa93a	energy 8, electrons 6, large 5, parton 4, processes 4, hadron 4, mass 4, electron 4, physics 4, detector 4
32fdac5dc6011026bd0436ec221e6c3c	ebm 9, decision 8, making 6, leadership 6, clinical 5, distributed 5, research 5, model 5, social 5, ebp 5
3317575be434cce3370fcf7a80e49ee6	climate 85, change 67, management 20, forests 20, tropical 19, de 16, global 16, forest 15, increases 14, fire 13
34c7c264295004bf7beca4f70f9f19d8	publishing 9, digital 7, services 7, book 5, industry 5, music 5, mir 4, browsing 4, dl 4, exploring 4
3757d62263adfa068d96350f74f0fcf8	fraud 11, detection 5, crash 4, flash 4, technologies 3, prevention 3, good 3, cloak 3, hfts 3, market 3
391e9cbc99f26f039ccc27bf809de0f1	zdna 5, dai 5, dna 5, dlm1zbp1 4, immunity 3, immune 3, innate 3, 9 2, biological 2, discovery 2
3a6f500b0a6a899d812db8b3d764eb14	dna 18, influenza 16, transmission 13, reaction 12, analysis 9, polymerase 8, viruses 8, pandemic 8, detection 7, disease 7
3bbe1e287fd9870b2b86b76f54ceef93	surgicalsite 3, skin 3, infection 2, cdc 2, patients 2, preoperatively 1, pathogens 1, surgery 1, include 1, 300000 1
3c72ea851ab9d0fd3bf8543cbead3106	user 42, web 40, users 39, search 32, information 31, design 23, paper 22, interfaces 22, system 21, input 20
3cc30391259c0d46f0065680203ccf60	analysis 32, static 17, type 11, analyses 11, software 10, programs 9, program 8, language 8, code 8, procedure 7
42a8e56682c247c6ceb98d015d5b3eed	language 9, knowledge 9, metalinguistic 7, proficiency 6, experience 5, philosophy 4, published 4, students 4, french 4, perceptual 4
43049ad9598c332f18fe030ae86ff45d	design 18, activity 13, system 13, interaction 12, systems 12, tagging 10, tag 10, users 10, documents 10, social 9
444fc006abd5091a006ae51b40d56f00	sites 8, social 8, networking 6, teenagers 4, article 3, snss 3, scholarship 2, myspace 2, identity 2, friends 2
446aa2d1f9392c8004fdf5bc620dfd4d	de 22, des 21, technology 20, les 20, teachers 15, la 13, eleves 10, activity 9, learning 8, pour 8
447d13844e8b2d88fd5a9ef4015d3364	blood 10, subjects 9, pressure 8, hg 6, mm 6, control 6, lower 5, mutations 3, rate 3, heart 3
45ae7039d7e6eeffad6c62eddbc87a42	molecular 14, simulations 9, dynamics 9, results 8, surface 7, functions 6, trajectories 6, energy 6, surfaces 6, arbitrariness 6
45da66f121a79cc7de6b440bb25b0400	type 14, approach 7, objectoriented 7, types 6, code 6, calculus 5, recordbased 5, relation 4, overloading 4, show 4
46436f2aff2c830e632152671cbd5742	linear 12, control 8, problems 6, systems 6, algorithm 6, online 5, maxalgebra 4, paper 4, law 4, piecewise 4
49b9aaf63e569c128b005d9f1906dcfa	organic 3, chemists 2, complex 2, menthol 2, sample 2, structural 2, practical 2, data 2, range 1, 2008 1
4ada697b9a16c7e3b603bcb1de776808	mesh 6, method 6, hydrodynamics 5, eulerian 5, problems 5, scheme 5, approach 4, conceptual 4, sph 4, treatment 4
4b2b9a7d0042d3a2091d459e56afbcf6	validation 22, software 19, reuse 16, simulation 13, model 10, data 8, models 8, verification 8, technique 5, approaches 5
4b6eb22c5c3f7390b52f4a6b92c88ede	music 70, emotions 32, research 27, emotional 25, emotion 25, data 22, study 20, musical 19, systems 18, stimuli 18
4b8465789e4278070f3b5ceaa2e075c8	insulin 5, diabetes 2, oral 2, safe 2, hypoglycemia 1, option 1, gain 1, intervention 1, prevalence 1, effective 1
4f35340e79b2cb9926a5a2277c6300e1	treadmill 14, training 14, support 11, trials 10, body 9, treatment 9, weight 9, motor 7, walking 6, cochrane 5
52047f138118678d25b850bda2943427	locations 4, movements 4, retinal 3, attention 3, targets 3, multiple 3, network 3, dynamics 3, eye 3, subnetworks 3
538dcd3e51a1f430acf48be3f5768e2e	plos 2, academic_editors 1, 1500 1, public 1, eradicate 1, highlighting 1, medicines 1, documents 1, medicine 1, case 1
5426905c43da99a5312900567e0f700e	7 10, compound 8, inhibition 8, protein 8, roscovitine 6, dipeptides 6, binding 6, cancer 6, drugs 5, glycolysis 5
5444456b8f27e74ad09ed670ac5cc198	functional 88, surface 81, molecules 78, density 76, interactions 59, molecular 58, energy 56, theory 52, surfaces 50, functionals 49
5708769c4a8c2ec415a06411c78d0050	proteins 16, filaments 14, set 13, spindle 12, level 11, actin 11, cell 11, method 10, membrane 9, protein 8
573b91e482711ba0dfb3800b3d3af76f	information 33, data 23, user 22, systems 22, web 20, semantic 19, social 19, based 16, context 14, model 14
5845d986948f528d343f0bb41d31ce0f	data 50, expression 33, gene 29, genes 20, grade 18, information 14, mirna 13, analysis 13, histologic 12, cancer 11
58d9e8c4f10c59ee2a4b76cf71e83b0a	patients 29, survival 18, cancer 18, treatment 17, radiotherapy 11, vte 10, preferences 7, patient 7, months 7, information 6
5bb702e496ab770916a14e489c348292	carlo 5, models 4, simulation 4, book 4, monte 4, financial 4, risk 3, pricing 3, engineering 3, methods 3
5e14a70d962386ec09defd0e4cbc4699	photo 8, elicitation 8, asd 5, group 5, children 5, memory 4, memories 3, deficit 3, paper 3, disabled 3
5f0e458f7538b480f1a905b7e5095d80	information 14, ontologies 8, retrieval 7, wikipedia 6, search 6, knowledge 6, system 5, space 5, wordnet 4, tree 4
622f7b188f30191b455a902fea895cc7	problem 71, systems 52, algorithm 48, paper 47, quantum 47, system 45, based 45, results 42, software 42, performance 41
62b06bbaf877ba05587f574698a3509f	measures 7, centrality 6, network 3, intuitive 2, degree 2, conceptions 2, terms 2, point 2, intuitions 2, small 2
63165a44a32c0e7e236663a4fd663c38	patients 34, disease 23, cancer 22, health 15, risk 14, childhood 13, breast 12, staging 10, guidelines 10, categories 10
6364db3489ab0841e2489c6ccc51d587	medieval 6, studies 4, world 3, writing 2, ages 2, study 2, understanding 2, europe 2, historians 2, history 2
6428141ac57c643714c24a219e59158a	social 5, media 3, snss 3, customers 3, scholarship 2, present 2, talk 2, control 2, sense 2, special 2
656a5d5ae82aa626501f7588ac6decaa	social 14, media 5, authors 4, microblogging 4, contagion 2, term 2, causal 2, traits 2, responses 2, applications 2
657932a5d6bc4809af27eed00f9595c0	social 20, games 16, communication 11, game 8, online 8, media 7, neighborhood 7, research 7, internet 7, mobile 6
65a2569f4e3e9746a5a063645ad17fa6	computing 30, cloud 25, services 7, paper 6, clouds 5, service 5, technology 5, issues 5, web 4, paradigm 4
65ee6e4d3eae95c39179c512f2b4b9ed	model 7, turbulent 6, flows 5, models 4, subgridscale 4, stresses 4, largeeddy 3, resolved 3, simulations 3, scales 3
6628f284d5a3eb4482ca865d8c3648dd	2d4d 45, ratio 30, digit 17, prenatal 14, ratios 14, lower 13, females 13, testosterone 13, children 13, cah 12
68997f1c3610eb03a83490600a543d88	english 10, verbs 6, irregular 6, muchem 5, emvery 5, linguistic 5, adverb 4, rules 4, phonological 4, codeswitching 4
6a3983a3a9c34fa5ac97e390f72f7b97	rfid 11, students 7, reader 5, weblogs 5, llcr 4, data 4, library 4, readers 4, education 4, distance 4
6bb8d43b325ae61eda2d4a91afd79564	specificity 7, terms 7, paper 5, nlp 5, exhaustivity 5, named 5, news 5, term 4, information 4, word 4
6c0f4f87cd7ea861b2331e33ea75b302	rna 112, dna 110, gene 100, synthetic 92, protein 78, expression 78, biological 74, genetic 69, cells 68, structure 60
6cc99531c2acc52b85c574a5b7419807	information 21, web 18, extraction 8, documents 8, paper 7, system 7, users 6, systems 6, annotations 5, wrapper 5
6d3269a1e1ffa74e4dbe8a3bdefa66f6	echolocation 9, bats 7, bat 6, evolution 6, kcnq4 5, hearing 4, studies 4, development 4, gene 4, mammalian 4
6e5cf6c448b13d19906660b14ec59b62	male 3, female 3, percentile 2, anatomical 2, icrp 2, organ 2, volumes 2, surfaces 2, body 2, desired 2
6f36e38db1eb9493c100e18bc9b3d2c1	motor 26, brain 21, bci 17, activity 13, stroke 11, eeg 11, signals 10, control 10, subjects 9, patients 9
7077edc2c9c3fa75adeecfefdbc38e93	tidal 9, patients 8, acute 6, ventilation 5, days 5, lower 5, volumes 5, injury 4, lung 4, body 4
70c1d170484a15141d7adc26fc5b1972	education 17, special 11, students 6, disabilities 5, role 4, jordan 4, learning 4, article 4, professor 4, research 3
7212defc778f83409c01c8aec64934da	oxytocin 45, trust 41, discounting 32, social 32, reward 23, delay 22, brain 15, humans 15, human 14, role 12
740a97a50645b5e51d33d7e4d181824e	programming 43, type 41, programs 34, language 29, data 23, types 20, paper 18, functional 17, parallel 14, session 14
793bba60201e9f0ee5f3e17536d053ab	fluorescence 15, microscopy 15, cells 8, light 7, dye 7, imaging 6, phase 5, laser 5, single 5, molecules 5
7aa743b112f0e0d79a855c339edf520b	paper 12, design 10, research 9, mobile 9, rural 8, applications 7, designing 6, situations 6, problems 5, information 5
7b0c08763777dc0779958153ce9163db	gene 659, genes 641, genome 485, species 392, data 342, sequence 322, sequences 309, evolution 274, protein 261, analysis 235
8072e31cfdcadadb6447b4c9f304984f	gis 23, web 21, service 10, open 8, architecture 7, data 6, technologies 6, maps 6, systems 6, system 6
80a8ad4c50c8d881fa47b2ec332d9f1e	flours 8, starch 7, taro 7, acacia 6, samples 6, varied 5, starches 5, dormancy 5, gum 5, germination 4
824d0114b2e930255b70d3b63e2e5913	information 14, research 14, citation 11, library 9, network 9, digital 8, link 7, literature 7, networks 6, direct 6
84470cfdc1265f115a63087bdc30a6eb	sli 13, children 12, dcd 11, qol 7, scores 5, lower 4, group 3, cognitive 3, domains 3, autonomy 3
893fdf9ad0b075f28b5a006f20f34a6a	diabetes 7, transfusions 7, platelet 6, age 5, igt 4, randomized 4, obesity 4, patients 4, indonesia 4, prevalence 4
8b55face5d22a47bbe22313ef009e7ac	receptor 14, metabolism 11, expression 9, fxr 8, transcription 6, tnf 6, pepck 6, metabolic 5, primary 5, role 5
8b6738575a5d660c0397ef3874677ed7	surface 6, erbium 5, plasmon 4, optical 4, spp 4, silicon 4, dielectric 4, polaritons 3, fabrication 3, confinement 2
8bdf83b023e151a71298d32544af7884	flaming 3, framework 3, photography 2, interactions 2, image 2, implications 2, everyday 2, amateur 2, digital 1, context 1
8c78c61297321ac2f755f1fda58c58ca	quantum 239, single 59, states 45, spin 42, entanglement 40, optical 40, atoms 40, photon 38, system 34, field 34
8d7270ab51ade4c627e49cec1869ba98	human 8, eye 8, hair 8, color 8, genetic 7, herc2 6, genes 6, events 4, complex 4, prediction 4
8e539172c10e21d13a3ac7f00521e1ae	de 44, des 32, la 25, les 25, global 24, corporate 22, en 20, sector 17, le 17, du 16
8f5dab2efb3204d29105f1e2440ab8a0	social 11, latour 4, word 3, material 3, understand 3, study 3, assembled 3, sciences 2, bruno 2, society 2
8fb67bedb876103e483780bf19b8f3d6	species 165, size 68, food 41, variation 38, data 38, ecological 34, diversity 33, interactions 32, traits 32, effects 30
901336bf79fefab85c513b71aa06cab8	sequence 80, protein 77, networks 72, interactions 71, data 68, analysis 62, information 58, proteins 53, bayesian 53, coevolution 50
913b19aa30b9353879e75529d619b0a8	camkii 85, synaptic 73, protein 69, figure 68, al 59, synthesis 58, memory 55, mrna 42, neural 35, model 34
919a2f331682f169733de1939db13a96	languages 7, pushdown 6, visibly 5, class 4, properties 3, automata 3, words 3, contextfree 3, respect 3, regular 3
91f652f8c583a27271a3f8bb48a702f5	synaptic 20, spike 18, postsynaptic 15, modification 13, timing 10, spikes 7, wavelet 7, stdp 7, time 6, spiking 6
9210b04be7978da9295365f34f545784	climate 4, change 4, ipcc 3, report 2, assessment 2, volumes 2, invaluable 1, prove 1, worlds 1, range 1
934524fe1b135182febc90bcea1cc3e1	microbial 18, genome 15, gene 15, data 13, genomes 12, sequence 12, genomic 11, metagenomic 11, denitrification 11, genes 10
950fdd4a2c6d8af12a78d9535ab6ad8a	software 140, open 93, source 85, development 57, oss 48, research 45, communities 38, projects 38, paper 37, community 31
955a799b9e00ab98df0789b4ac7c3294	chromatin 41, interactions 33, genes 25, elements 20, enhancers 18, cell 17, model 16, promoters 15, multiple 15, regulatory 15
979731bb955bb3026321489b7447af94	algorithm 6, test 6, questions 5, pmiir 5, synonym 4, information 4, paper 3, tests 3, english 3, language 3
97b51864f6d6863e460df4e6f2537248	genes 370, human 319, genetic 310, gene 282, cancer 272, data 266, expression 244, variants 226, disease 215, genome 215
9f0e0e42409614c477d3fe5b9c82d33c	removal 32, water 22, bed 14, flow 12, nitrogen 11, wastewater 11, constructed 11, treatment 11, mass 10, ammonia 10
a1a81b5debfb82960034259c0169aae4	synchronization 6, kernel 5, space 5, waitfree 5, objects 4, analysis 3, learning 3, strong 3, recent 3, gpu 3
a630b6c94c3aac2fd5c9ae57e215cb38	data 14, analysis 14, program 14, system 13, type 13, programs 11, object 11, objects 10, present 9, paper 9
a6ba9d020fbdbd2b9cbc1a7751385748	fuel 23, cars 15, car 15, energy 14, hydrogen 13, vehicles 11, vehicle 10, paper 10, lightweight 9, environment 9
a7309fc237df8a9ae846d55d98962217	data 8, points 5, surface 4, locations 3, point 3, smooth 2, values 2, original 2, based 2, irregularlyspaced 2
a80a5861cacd3cdd084b536a86f47e11	protein 15, nitric 12, antifungal 12, oxide 11, expression 10, patients 8, mitochondrial 8, acrebol 8, cells 8, increased 8
a9b61aa581e36d2426fd775a56227062	query 15, data 12, systems 9, compression 8, performance 8, columnoriented 8, queries 7, store 7, paper 7, row 7
ad0f928dd591b1b74b6b1e75d6771489	research 87, technology 82, design 59, information 59, social 58, systems 54, work 49, organizational 46, studies 43, paper 41
ad929a48f6c4f751814b0fd713b9c7b8	children 547, study 365, results 265, communication 252, technology 234, control 217, research 205, computer 188, subjects 179, assistive 158
b0ad4dbbde4b2440c186bb81c3a04472	change 12, management 5, top 3, performance 3, copyright 3, team 3, abstract 3, strategic 3, prior 3, effects 2
b2132896a646aa10557dfa92fe275510	1 5, inflation 4, wmap 4, models 4, data 3, 2 3, gravitational 3, limits 3, dark 3, waves 3
b49216a216a04b53975833dc3fa94ad3	data 2, system 2, dem 2, mission 2, radar 2, srtm 2, unique 1, aerospace 1, interferometric 1, production 1
b5599677b9ea8c08e053d84fb154b0bf	proteins 38, regions 28, structure 28, sequence 25, aggregation 24, clustering 23, data 20, secondary 17, based 17, protein 43
b59a4d60fd7e4d67ffc265d5a6c6533c	inflationary 5, models 4, book 4, undergraduate 3, observations 3, cmb 3, problem 3, physics 3, inflation 3, recent 3
b72da86a4e9997f707a0c432715e70d0	attention 13, emotional 12, arousal 11, pictures 8, sensory 7, divided 7, memory 7, selective 6, valence 6, interference 5
b8026986960889ba442140693e173036	police 28, policing 10, working 6, change 5, officers 5, research 4, departments 4, reform 4, public 4, maintain 3
baaf3e1309dec9b8dce33d98a0070e86	type 21, language 13, abstract 11, programming 10, program 9, types 9, programs 8, implementation 8, paper 7, systems 7
bad193850296430e01ea7d714202f421	learning 25, similarity 20, data 20, protein 18, prediction 15, chemical 15, structure 15, based 14, results 14, information 13
bc799beb320fdd018f0ac8a4db150cae	asd 56, cnvs 36, cases 34, found 33, cnv 33, table 28, novo 25, de 25, loci 24, structural 23
c1065c605a9b094af225c97c8e94603a	twitter 11, users 9, influence 6, information 5, tweets 5, social 5, retweetability 4, model 4, features 4, network 4
c1102f9f4b79bf1cd990a42e56d294f8	society 8, research 7, civil 6, citizenship 6, scientific 5, true 4, problems 3, discussion 3, good 3, field 3
c33231743a75199406d4ee78cd25589c	traffic 22, p2p 20, botnets 17, approach 15, paper 13, botnet 13, classification 13, techniques 12, research 11, network 11
c4a97fa32a5d4730e98116193297f3bc	lists 5, thoreau 3, class 2, realism 2, american 2, states 2, variety 2, conflict 2, novels 2, identity 2
c705b62ee1ff8414197459ce508f413d	brain 33, functional 25, networks 22, network 17, cortical 16, structural 15, regions 14, connectivity 13, cortex 11, activity 10
c909e0a10fcc3726a041dff3af0cdd85	pulp 14, ethylene 14, expression 12, mamads1 10, 13glucanase 9, banana 8, fruit 8, ripening 7, peel 7, linkage 7
c97672f94d30e48206e442273a810c28	institutional 5, historical 4, article 2, emphasis 2, recent 2, rational 2, change 2, institutions 2, institutionalism 2, equilibria 1
ca35829a462c7b9ca41db8045d8afea0	model 14, ice 14, sea 9, coupled 6, arctic 5, lateral 4, seaice 3, summer 3, winter 3, snow 3
ce1da95a3badde83c4c5d7c839d64dc6	words 4, sense 4, discrimination 3, learning 3, discriminating 3, tasks 3, algorithm 3, web 2, partitioned 2, arise 2
cf3d5ba25d295569a847320b4d1472a5	ethical 1, morally 1, argues 1, bankrupt 1, conception 1, sows 1, alain 1, contemporary 1, black 1, amounts 1
d3350d1816180ba71a9bbfb148433e34	algorithm 22, model 22, models 21, alignment 14, scene 14, approach 14, image 13, spatial 13, present 13, objects 13
d78bbd7ec2e5ab7649ea64592fc0b62d	lignin 4, transport 3, polymerization 2, plant 2, monolignols 2, lignification 2, precursors 2, aspects 2, assembly 2, oxidation 2
d852291d7839f05b6568da02c29497a4	data 194, analysis 117, protein 98, expression 94, gene 93, mass 85, proteomics 83, biological 82, cancer 75, mirna 70
d8fb7a0c64c67905c70858ba72703fb7	writing 4, discourses 3, radical 2, feminist 2, textuality 2, personal 2, silence 2, action 2, provide 1, constant 1
d9b3c2f1c3fcf5411e779eb63998ee8e	arbitrariness 6, factors 5, access 5, indexing 5, code 5, information 4, tags 4, properties 4, ontologies 3, graph 3
d9c44b675b2ff03106529a73afc1b1d6	patients 3, myocardial 2, outcome 2, increased 2, ill 2, hyperglycemia 2,  2, systemic 2, golden 2, global 2
d9e261b2744154980e716ef0332aaaa5	network 26, protein 22, proteins 19, data 17, networks 16, genes 15, information 14, structure 12, model 12, citation 11
dbb457292c74622a8ec5f580f05aa570	micrornas 6, solanum 5, serum 4, tomato 4, show 3, development 3, potato 3, genome 3, microrna 3, levels 3
dcbd4f83bf5ee729de481985f170fad7	systems 41, recommender 41, users 26, system 15, recommendations 15, information 14, user 14, paper 13, collaborative 13, recommendation 11
de99ef04fff08ae4628ba3fddf828336	car 25, fuel 11, cars 10, 2 9, paper 8, process 8, design 8, systems 7, program 7, emissions 7
e5fec69ae097522b834f571f6a803678	exercise 17, mental 11, activity 7, health 7, employees 6, interventions 6, physical 6, illness 5, effective 4, evidence 4
e641c94a1e2e704ca3d699dbeec33e14	protein 46, gpu 39, folding 33, graphics 31, performance 29, simulations 27, gpus 26, model 25, molecular 24, method 23
e67350b3771634318b9d9aca9efe65d2	factors 11, sequence 11, binding 11, genes 10, transcription 10, expression 8, gene 8, cooperation 8, sites 8, similar 7
ea8a9e4b9abe283b71dbf0520920db60	browser 2, attacks 2, javascript 2, scripting 1, clientside 1, additional 1, applications 1, complete 1, extensions 1, malware 1
eaba842c35efa32b49b8924d6b9e8a5c	emissions 5, livestock 2, policy 2, global 2, inventories 1, book 1, co2 1, production 1, straightforward 1, executivelevel 1
eca1f59312ff3bd427773b516657ade9	data 17, including 14, methods 14, financial 13, techniques 12, book 11, learning 10, models 10, experiments 9, theory 9
ed1d169e9a42e353f5f3af9b5bbad01f	iron 15, hepcidin 12, anemia 6, concentrations 6, parasitemia 6, cells 6, bmps 5, bone 5, mouse 4, inflammation 4
eeaa1911ec4a234675e6cc61be1a189d	book 6, philosophy 6, view 4, lakatos 4, work 4, mathematics 4, consequence 4, mathematical 4, published 3, philosophical 3
ef58470379e390a1148db7adf663cd72	hiv1 6, chimpanzees 5, viruses 5, gorilla 3, aids 3, origins 3, sivs 3, transmissions 2, monkey 2, virus 2
f00c79494ac41329efded1a5b616c1e8	evaluation 11, iron 10, search 9, time 8, health 7, zinc 7, 20 7, diets 7, social 7, web 6
f06b0cac60771d3f30207aaa864dc092	patients 78, children 62, therapy 38, risk 36, treatment 32, age 30, clinical 30, grade 29, results 28, heart 27
f412f0f283cb78273e076a6f5fab7183	model 26, networks 24, scaling 24, biological 19, data 17, diffusion 17, cells 16, proteins 15, protein 14, coli 14
f5771a24af55ad872c18005b26d562ab	differences 9, hpaa 8, sex 7, response 7, stress 6, responses 5, autonomic 4, psychosocial 4, sympathoadrenal 3, disease 3
f5823b1911ee8c8758f0517f200ed813	genetic 6, algorithms 3, tutorial 2, parallel 2, models 2, canonical 2, algorithm 2, exact 1, foundations 1, covers 1
f61910e2f8ca6c7d49d19828d01cc153	interaction 26, mobile 19, user 16, paper 15, system 15, design 15, navigation 13, users 12, interface 11, photographs 11
fd4019041889421157f7e78e6a9a5d73	health 73, care 33, costs 16, united 16, systems 16, countries 15, states 12, spending 12, mortality 12, system 9
fe94616ffc12f6eed9046f10acc125f3	proteins 24, protein 22, cdk2 16, binding 14, disordered 13, pdb 12, structural 12, complexes 11, phosphorylated 11, structures 10
01b6b4bdb1a61553e4267101a044a320	sciences 3, machines 2, author 2, enlivening 1, inevitable 1, promised 1, figured 1, scholarship 1, proposes 1, performative 1
04f1d8b2d72f45dc0a179da1349653ba	model 39, document 34, topic 28, data 24, models 23, web 22, techniques 21, problem 21, latent 21, analysis 21
071632f8c267c2efc3a84ce0a61bb9b1	networks 11, algorithm 7, network 7, contacts 6, study 5, mass 4, media 4, reachability 4, data 4, number 4
07e7f0052929ba8cd156fe8330fb83a8	time 3, sorts 3, bias 3, argument 3, account 3, toulmin 2, judged 2, optimistic 2, domain 2, limitations 2
07efb287cbdeee04fd38d5416ecf61f4	concerns 3, predeparture 2, characteristics 2, study 2, student 2, abroad 2, revealed 1, sets 1, experiences 1, consistently 1
092fd2864c85054d9307532834040f22	cultural 18, studies 16, archive 16, paper 13, archives 10, photography 8, myth 8, photographs 8, author 8, role 8
0aa7936f0fe6237246403b1a31ec0c3e	learning 111, action 74, cognitive 63, models 58, based 44, approach 42, knowledge 40, systems 38, visual 38, data 38
0b2ced17551fee773ed267db1aa099ae	students 24, podcasting 17, podcast 10, study 10, learning 9, podcasts 7, research 6, education 6, lecture 6, educational 6
0c1b991abf37c1499519175ef0d9f225	plagiarism 14, relationships 6, academic 6, discourse 4, students 4, concept 4, culturally 4, battle 4, career 3, development 3
0ea33f21b651d6581aa08e08b1c2906c	adherence 13, interventions 8, study 6, populations 6, loratadine 5, medications 5, outcome 5, patients 5, studies 4, prescribed 4
0eacb0517c27fce8481fee8d8999005c	ions 5, channels 3, ion 2, potassium 2, neighboring 2, conduction 2, permeation 2, filter 2, selectivity 2, high 2
0eb82e4b0c36aa896ee2a8fef85e853f	experiments 9, controlled 7, tests 4, business 3, provide 3, kpis 3, systems 3, techniques 3, development 2, tools 2
159d9e3709861205e773d71d335a185c	home 10, care 8, services 7, dying 6, nursing 5, hospice 4, family 4, patients 4, emotional 4, health 3
18038ed1a557234d11a9411fb8c4a368	genes 29, protein 26, microbial 24, analysis 23, families 22, genome 21, genomic 21, sequences 20, sequence 19, diversity 19
186b3162e79d39e303ae810fa01af887	sounds 7, heart 5, lung 5, findings 3, interpretation 3, auscultation 3, snakes 3, guide 3, edges 3, forces 3
1a25d1d6ea76ca9bd9e7c4fbd506639b	bacteria 17, membrane 9, ol 9, bacterial 8, protein 7, proteins 7, cl 7, lipid 6, glycosylation 5, evolution 5
