d85f7d83f27b3f533e5f26224886c246;7610843,3633347,4135526,268,3424111,311477,180946,1172205,144442,1818703,6658650,2675716,840811,7130435,2438514,180828,453553,584546,6559410,3662160,1530892,249,658356,551109,3585,1458475,175802,1207244,406529
586c867a0688250acbc57bc8a7db9ce0;464760,466011,373647,465665
10fdfaf945d5c27ad116322585873196;2010550
589b870a611c25fa99bd3d7295ac0622;1283233,1305474,1001231,352713,956315,945604,1029499,967275
90f1a3e6fcdbf9bc550e866116bbcea5;115945,11733005,9045137,3728173,8310458
7e070a9da96672e054c7fd8f61af4b85;1071959
3b715ebaf1f8f81a1e24dc9e6fbce4cb;4119394,3378798,1036858,3382255,936705,3803143,11511,81501,5933057,1541883,3443713,3447885,3345001,963384,3251185,3367937,4504603,1144245,3225859,4495634,3459583,3720732,1436505,1695367,3426221,3581811,4043654,3884020,3808579,1746583,3856991,2703062,3471183,3488833,4067359,4375346,2745338,2857212,3452397,4794535,5973446,3046095,3519650,2711710,3378805,3319956,3558372,4044437,3398098,3379994,3864834,181227,2994231,1120023,881684,2890226,2877606,3024241,95935,2544661,3508967,3462570,1321258,1127152,277245,688604,646478,3431345,3477138,4375475,1411282,781627,3208205,2821475,3088508,3909566,641565,3575920,4515661,3114017,3487482,3454884,4501900,1244986,2799142,479006,3403214,1110637,154,3025877,3614773,1776037,4540763,716141,1421207,3420351,396818,3873697,3711121,223019,3483504,4038052,3318011,3155012,1616135,3460342,3851767,3183510,849766,3253080,3801756,3179839,3487646,302832,2803700,3251557,766394,3472050,4067320,3000416,3482062,3134827,3129789,3486430,4067321,3477272,3471158,6060115,619850,1143909,3815038,3758435,1939967,1158225,3023177,3914653,3095541,3196703,878302,3422619,3657405,4537943,3872501,291875,3759653,3745109,3734187,3360436,1560668,3479291,3835963,1741275,3519651,3752489,3020493,2109140,3096391,147413,3378796,3681747,3546285,4295665,3224508,171416,785210,3454256,4140451,2972894,3781343,3750070,309439,2938786,3689557,3399487,3150261,3942931,2192710,3351629,227170,3454688,3109416,3420624,115167,5394760,3102003,1413029,1155645,3458055,558724,1443068,3718551,4208496,3721754,969598,1797414,3718595,2706950,4643326,3835932,1061635,3328683,3446450,3173937,5430875,3482087,3581787,3505343,3500172,3422278,4041004,3575923,3420871,965329,1037040,393086,3821740
488fb15e8c77f8054171ff0124fc3af3;1523301,5281566,5281574,3998005,1041606,4504723,418926,2724402,352724
3fdf355e59949c79de2f7536dbdc59ad;7077220,1289842,1159298,2724591,3143,6729072,3751565,3125334,841355
c6b59086a0bbac141704a9ba42eaf090;2230995,3050075,3733540,1118011,4716852,3208425,4216214,948849,1417,1429875,2406965
0ad6516296d95068c6a2523e14b7d519;2734645,1218426,748113,179912,2069872,359059,763543,2967998,298559,179911,1127804
5ba96b191db3c3c020735874568ff235;1527747,4444645,2687693,3472114,4444643,5219791,180541,6080458,2983380,692065,1843282,1843550,4372048,1363353,3021516,144322
cdb40c762c4c4247c0d569790f0a5312;312350,3474770,1289324,3929605,75766,3874576,1389997,613935
f3c28e50db4ce8ad8480deedebbba37a;2856540,2994495,4119636,2697692,3153931,3439041,4108212,2932025,2832561,2617146,3153930,2717029,2964965,80546,2879876,2932035,3210301,3475136,3151519,2688523,2881619,2913739,1364758,2879817
0c6315f4a51c24a6f2f706d17151dc8e;562374
38fe6373389d12b5b57e3005c973a1dc;7276116,255799,771830,12818217,4066448,13048613,5373921,13576272,6431787,12827448,2236413,8507432,13761455,14016490,5845511,7294791,12818244,12818167,9007594,13048985,482034,1538164,3787881,12606325,4740887,3078629,10064582,7405186,3757023,13040217,13971755,10096907
26b170a77a1a910b3f6ecfefeef5ba18;666773,299199,687878
60a321bf89d186c88a3a1d2b2b165ce0;1391145,467189
ed571b13a83199c9cbf7b1c313e7b544;11056916,12799962
b36c3189bb1457cd036fb42620470d7e;2270229,6417010,4280,2688126,325858,8073142,151
e17a1c14ffca941043f82d35c091f9c6;607999,758852,556827,2237471
7c3219ff9046172ce7d4ece07fb42619;1089965,1089982,1221323,290846,351773,291863,291861,963146,1595306,351309,291862,1089959,1089970,340095,2301235,1089946,293171
41b107e4f5e6b3f87d9d2670ce2d3771;3211591
1eac022a97d683eace8815545ce3153f;3973229,322433,5732042,8004203,421656,3106933,1121661,368203,6439894,12786786,1421977,9801263,13116791,2649917,921555,5317666,3919640,6915167,431014,6874387,1283783,12804731,563003,5777260,7152677,9730873,3169,484976,927157,12306465,3088458,3501508,7812276,3469193,1375462,4566381,238188,349730,210441,12942060,877556,9676804,387967,1042553,854207,8759544,7459440,7083832,1044819,2886520,388250,14068158,13458037,3469180,9559119,8380800,7680635,604166,3104003,8310640,707256,7888067,440894,4466244,3108251,3285218,2193077,3442598,691774,6614713,10611025,8465912,1151050,3225867,1031887,6967343,7072014,13553940,276166,423124,1457751,989242,833661,3945377,707273,12827868,10049547,3272953,7273281,9853751,8299207,6392873,10408179,615665,13126861,388199,9125124,12335203,750835,507246,7278363,6868738,12552322,2971783,9782549,1311268,7708598,2551277,878839,486957,2822072,4146263,4191871,2348956,878840,12798026,3859628,10610321,8020025,2036373,5692630,1427756,259037,388242,10007880,1370957,10613615,8240584,7878119,363455,116929,216611,11784956,1610761,10751725,13644093,10259199,10783113,1256312,280456,1030272,4520149,472232,1362884,9336752,177002,2500019,12737160,423382,5431922,163457,1128173,10714063,417678,12688649,82240,6604119,613232,970776,2514768,854459,226925,2231283,3332739,339200,118812,898520,8667279,1121,3090210,1242600,2894296,10010024,6703484,1928278,5230237,5234060,2187038,6334982,7562461,4868207,878528,766338,3884819,9599338,2214041,7179733,7572779,1509584,5190745,1860938,1065281,4222657,600359,6130269,3245965,5455140,77208,2801583,1699344,1938374,9394991,4787859,658723,12904793,6729137,591475,5632727,480374,11840356,494240,523772,877557,4133700,1666572,5183399,531300,11044613,9428511,315242,332173,2214031,2766991,6076091,677408,9491406,1986332,220803,1065319,1475365,6478477,1290688,1095192,6627520,1693394,1544695,10615526,10430893,12729502,7802517,1036197,13833129,543467,6600388,4860650,2105931,2794764,4186128,8322198,12850545,1016800,5403808,6452999,423237,2283010,241163,938091,993264,3428435,14120961,1091573,310636,9182771,854229,4067576,2492402,1069581,9485312,7736741,1248423,10686202,10282613,329170,3910339,1572527,3095772,441788,3035664,3358506,2999253,749845,10806038,423869,255030,6819940,6331715,8277825,1046016,436811,9183673,2481463,13223978,4544623,6804489,2297448,976006,3010240,2214204,9153283,9778927,5489039,9919599,447594,7179444,13242469,2734016,5127341,3072883,3206364,4163167,423130,10690995,225127,308879,2058201,2970470,322839,2180593,3558378,4099915,1786202,2525144,6351182,6056800,8222585,3123957,527579,4191928,7094068,9888308,1786213,8240785,1536548,6564060
7c0081293b39880655fe3d2189b79a4b;3453059,3007833,133904,480671,3752377,345511,1365167,1298474,5254519,513491,264297,3183169,2735477,3214229,1608947,527502,4065330,559685,2647054,500121,1302226,2449076,4010141,2772308,321189,3078067,5899150,3376983,3154212,268618,1282035,4200647,849030,3364679,509095,773736,268291,1038429,1813038,957957,1037833,695945,173538,102204,2739048,7097917,422952,620652,1696873,1574399,3067107,3425229,98486,1620622,525533,611926,927122,4117674,4186099,3153909,6962547,251610,945931,4408332,1156025,1270781,7080475,3018437,862229,2397913,582396,2271020,392064,668111,3666189,1668327,2811232,337700,2332336,265671,4044751,4285330,910336,1300785,773639,264238,158498,788139,121970,3176815,4525929,813144,2847221,1133918,590105,3213473,789100,3857547,788103,3501917,559101,788878,1885775,141654,3908952,1260824,256078,813142,530653,1298269,423139,1556920,3755350,264236,3353475,742941,984522,1676604,4171287,2797332,843586,3380585,890979,7080480,3501885,311321,341749,4460578,915596,1221199,1298479,789858,268630,2895257,938045,915438,1275375,789099,1231643,3874596,2744258,813145,310937,3879863,531313,993860,321790,748817,2931986,1551167,4169015,603331,3171348,1388555,2923784,263646,268288,1242071,180115,7073509,2737680,2817757,4371696,1019154,1414157,556238,1449896,789056,4372469,1158467,6740622,6218354,1101067,844870,494170,251583,3252206,2231574,3352791,4497621,513490,5026793,1274492,2765646,2473865,494020,263540,752969,4308117,312124,258279,802710,762716,967484,4075720,340004,2545908,264344,1729232,3510153,2448206,1007615,1006033,3123458,3501924,5382982,3175181,1085228,1082074,2467797,523118,773819,3425248,263486,4108574,790395,562736,532562,2478756,249651,3979696,264426,4025734,264335,993111,4075168,1118240
4c8912d1b04471cf578b44bb2b2fd736;3579579,1931121,2342342,211804,94348,501137,409985,1779171,3109636,3840687,2837489,117769,2399110,560895,820297,238188,557229,2837502,4025851,255030,2672883,4214090,228639,2050633,2629069,3109713,2050637,100088,1677653,2900445,157697,849862
1291485dbe1a86857eba1ff15afaf697;4521968,4240809,8467842,5771083,2594081,3561,3273038,949510,2341756,1442986,9174409
8a1d54402eddebee0eea97d43d95e3e7;3408594,3408584,3335451
c62b6c27979ffd31420200e5a456883e;1270598,2750766,884897,671640,2008176,4464871
d503571e44a0373eb05d622591bf82ae;80546,2335354
51656fa1c9a7e041220043e7b3872102;927126,967059,266135,7607173,3111617,1785259,3168136,1048545,921951,320201,128099,2615454,1275456,2700537,2700547,1868456,6008350,1947109,2266856,467606,2134802,2701024,105835,349962,1001649,7424782,17773,2736460,444809,1154147,3044639,1584538,2226992,1118827,5923518,2701016,1632416,1733576,610868,296761,2700525
f1e1cd4ff25018273aafc0c68fbb5a2f;106227,813152,8462262,1092724,7191089,486808,2998427,843446,716135,4302361,336066,822762,8386716,465496,3909207,7191140,13463461,136657,5910773,4384155,5390492,686087,755423,136656,573754,7010448,3001392,400241,422,841861,477678,1853825,488386,7065512,7190864,271549,5758280,390534,685546,2855355,3318333,136477,3581746,65083,5910752,136620,417043,455895,81954,3577935,343356,469428,311276,387460,315890,943,311420,281580,8306365,1586609,251579,139976,7187924,136485,1430851,435527,165423,583084,4037960,386078,2468523,4183554,1989613,3836040,134912,137858,710741,4069794,436359,2988954,1495260,8222303,5095762,136658,1284287,134285,6603301,1202683,3439311,841854,4202750,111881,5446862,139800,331194,406769,465780,436876,405842,105906,9243619,7189354,3145466,3197169,137291,436358,1195313,2225540,10663725,470320,2389647,465760,163438,929181,6976308,106312,3577489,440656,7187916,4502349,174354,300420,5724277,848617,164590,1067275,8063427,774280,322773,7686914,500469,1340671,7471647,136489,270754,905765,7201341,1127,789655,7885999,8070147,4809293,267335,136598,575653,3206275,3477342,841842,3111532,7201317,7941067,2663722,822825,486877,2807140,7010762,7550268,11280294,882265,452209,961140,5909725,5687212,773591,159883,399256,422950,486966
a0bbf6bb9b1c818f30172b94e5105df0;1202499,12157068,2235227,6391545,3619708,3619721,2891706,7622910,5261538,6985073,13115315,8497607,4364994,7844146,6016568,11233214,2931442,10104281,2001961,3821878,2642510,1289315,3464748,12033178,3485597,7094004,5842862,5261378,6626762,6170553,1223835,10209122,2365281,9335977,5261767
bbcd9dae3160ddcb9a7489b766a8816b;898519,6929229,6385288,523772,3822372,5842862,6603134,6217097,4540645,4230258,7151534,3463357
0fe2197fba44d2f7657442e1af079a45;2679179,3251044,988660,3474061,3196703,792030,1562235,1196962,2868588
67f07f128edd84624387b16d8fd35526;137368,469427,848992,2179200,2179197,2206799,1043194,585008,2143656,2135463,517202
2e4c76677b6364fab4e28806c69f0cc4;1286184,1317987,1825080,2220280,6188880,2373101
01ecfc66d01b0dd84baea257cac82fce;970908,84168,1843498,808689,508086,397003
8d29b0f1541d8b46ae9d33437f1668d1;2324796,4235745,791899,4149387,1076912
b1320f80968e5946f4776f344a3983b7;9232578,5019821,8415803,6578632,1575620,5110024
22ede8ed38ebcbaf857142c3e2cc533d;1368866,5995798,2492402
2cbeb2273204c53b20a2a4798d39ea71;4080053,1182034,6076605
9e869687ffd3167f8ca21796930877da;7999723,7950279,874296,7957669,6350985
11740197cbfd484fb91f47077feb317d;4110917,5138376,3076227,5697453,6551415,5984968,6016830,4170316,3471124,4744307,837049,4342898,6048915,6644363,5867968,2225540,375065,5297409,837048,4022269,836755,4254746,4233578,6212375,4324732,4301765,214452,4139742,5084762,5972974,1992045,5111118,5699135,8232356,4043616,705753
6ceb80c354731c63e73bf2b1a5b86301;2074791,154213,7914143,4138,4972349,1727709,2845252,7169091,6573127,4229118,2901818,1450025,649763,4148122,1920103,867707,1842595,2919681,2335354,2749652,3501973
cbd4a69e4b3ed3472987031502d744db;244297,5307378,5805637,5764020,4983225,4542819,2818126,3790060,4302361,2853948,201584,5879216,5817286,3152878,781097,1821083,2321665,1688531,5961282,2219179,5540763,455125,2870248,6131453,134251,4794685,272363,136656,175838,2005949,5868508,5710623,3136484,3383612,4024409,7293627,5737979,695044,4097812,4893653,5710744,3467077,5430855,5892156,5903993,405826,1300661,3789877,4774471,8863262,3211126,554024,5737965,6033057,2677091,81954,1167729,4464968,3014478,5369371,6738845,469428,3452568,4375475,2369777,3208205,3972547,281580,405843,3367555,550240,3394109,8506418,5662136,4680670,6081707,5869241,4482,239571,2988273,3923167,405825,1573326,4432349,4406461,239573,3886758,3123493,3945468,5307383,5540713,10378078,1156032,5313486,3404651,115884,5434882,1820941,1242600,1450024,463235,5868507,136658,1537607,1719303,1754727,5903997,6434100,5892770,2439236,134914,2956461,6071762,465780,1845865,405842,710561,907397,2399377,137291,2305807,4561539,5869201,2805405,5867299,1640649,3803408,929181,5868169,5764629,1582875,4054532,5868387,4510909,2948433,1037130,5737977,4409359,1340671,2706548,5892772,773505,5905991,4491094,5868354,4199608,3755480,936011,4525735,3755481,5841376,9823405,1850110,5892264,5937969,2399827,2866457,2853750,4231135,1866895,239569,5427190,5817297,2784619,6071766,5869262,5869226,6435198,2907894,5738121,5886731,4115912,1842746,3179656,244827,5850040,212874,5867298,4199626,5760869,3132835,8239978,5868401,349199,405824,882265,5760860,5905840,1835558,3210355,5710777,6033216,2499638,2815943,6429149,484846,716213,3485830,4214851,5842862,4341369
e535cf8ce4d35bce1ee356e61cd473a7;1595706,1200483,404487
5d3cd8c890cac94a69cdb4d8ab6ee1f5;840715,1389703,1243300,952447,960993,2820442,126516
36681b9ef2f54a2d75aa724f7fe24f92;6014154,5842912,6058223,6350965,6346318,7873252,8227526,5711810
99c218f7a28adc45832029aebd904f97;8362844,5372509,481147,7844231,2220214,1107595,1243241,6556953,3333726,2925454,1106236,3513086,3979434,6517551,9738539,2142446,2306711,2395485,5451642,2875497,5657972,4167713,2702152,2734208,7270255,2328691,3636885,2984709,4207626,4607594,4636728,3413277,798218,2329897,3078389,3196229,7264182,1720379,1081740,7694638,1261777,5897042,6391463,7290713,7715005,3910,9166500,3773677,3078391,6386782,1158487,2879128,6981851
79f27a92ce3705fd87f1f7dfdc94a892;11867966,12015629,12086777,11972875,12119370,12091174,8247700,10788212,11972874,11918110,12016369,11843007,11288797,12132734
4b3e9b8b1b2c5ec8e0a7c408522e4187;1087448,928821,682919,5879906,6703556,770601,6703573
b10b99b2fc743394b9d003b6230054fc;2425533,1743137,2615729,12250746,2836399,994352,377664,3042094,3885642,2841582,2407959,2295546,604303,5214482,7840044,699487,106737,9339503,899966,2321812,2581702,494431,1188357,4464282,8977532,2507003,2776513,1794035,877753,614873,7677047,717027,768524,4798233,7177549,943084,1529694
ee1dfee93ebeadade944a3b2126517af;674981,200297,200288,4633439,445774,197260,3970091,418914,699502,4033954,423547,272040,408574,201583,6982559,133566,494150,430910,4116395,1359411,200286,333124,2008158,437196,402179,1006020,216486,197257,258074,3015480,200287,377807,418898,470590,445771,484851,559842,1450075,401406,1263272,2574542,3406744,423551,8384513,410780,216477,209806,423549,423826,447478,418901,419121,447453,418897,361498,4698665,908315,298191
8e5563cb8555a8e710b8d0b0d76a330b;500667,921614,553203,696191,1008032
3c40930cf0cec42106dd35ae208e53ff;13752379
34302328dbb991144dd1055fab80cb3f;6478305,7231775,7229400,7229401,2913173,7229398
64a5ca0d7f0aedf73f0f8cdc37b76ae6;3775694,3897410,4037315,4307055,2277834,4945963,2713802,7327987,3448921,7327930,7331012,3157203,7327954,7316962,7332779,6407941,7338654,7316860,7338659,777221,4616405,3251217,3897407,7319950,2658116,7347290,7327906,7225282,2730354,1211366
9cb1df6a39b70d88f4754841f9f25a08;140030,105609,849836,466752,32849,105611,105598,142712,79537,142800,404512,104385,404486,90008,496943,1378597,99892,1238,1088995,144024,404482,447108,76618,104968,158582,117535,202005,149346,122462,104850,507239,71315,386069,201728,91730,3561,113786,808,198634,353426,131495,353458,228453,150308,758006,108704,106713,3562,465924,105632,142740,149344,118838,106267,202006,1325512,404487,104382,149937,134371,110110,149915,142829,108703,149343
38a946d00e71893ad81dbbecd49fdcff;460034,3366228,1095075
1d9e52ccc4fd9ebe08022305c06252b9;9306020
b953afb03918cb8fa7193df1f2140a71;2758478,4058454,667745,366726,2097666,384181,3905132,2100039,1618583,70828,5194891,4061555,266519,1206611,4042372,340792
fa29a4d559be1fe8f97b26df0090fe6e;26248
865cedb5ae41f1f8ab9605466bbff3b2;1429309,1452945,1389245
f86d9ef5d76e7a107a3f48f9d56934ed;384342,1823467,1573312,436785,577599
e2e2977ebae42b9d7deb85bb632120da;941072,2215278,790085,781057,269809,2405959,3251163,439051,952840,2218991,483578,941078,1191126,832159,958619,801699,441646,963593,945298,2642007,474495,955291,132276,2575270,2369851,1010390,818166,1179243,801680,1551371,2630948,890139,1109923,1097483,1105107,452222,403537,963576,949644,1092932,937862,903989,488635,941077,1512190,928725,1474652,349572,106488,945033,925931,877900,489708,686530,849960,613292,957416,903714,970227,454670
d36a05750aed00727e1aa7597c425578;9786007,9733509,9706267,9736663,9712234,9971287
edff93d5e124b9c3e4c3a0fd1eadf760;965464,820313,965447,575383,489094,965470
e32e1baf94584c656aa316a4a6b92c08;3721988,4284438,3732844
8d898a2171f552b3dc8129bed0971cd6;1454769,12538379,5116934,2453930,1699098,6091101,9289057,2735204,2048058,7571714,11616545,1305110,2783470,1998069,1836349,7073637,10011077,7529706,1705971,6199096,2283502,2836362,1304870,9552835,6646879,1685995,2301538,2222847,1305100,1987776,4028570,2409631,2713802,1218715,2651302,2030059,10155372,1899972,2891285,2867515,1699104,7851914,1309740,3922049,1702033,1304863,1706356,1409983,2037164,149105,1044733,5236588,1676860,1995949,1706265,312711,1301198,2169949,7264180,4321903,2281591,2731359,1410887,983555,1304927,2453675,8023467,1685994,3288304,494624,10677446,3149762,1981879,8356756,2719826,8247952,1706384,2528768,7940715,822232,2733840,1706975,822246,5152301,2616452,5695157,2002802,1994612,7574333,4085313,10640825,2878241,1288517,5842885,578879,4303534,1835912,3370418,1605887,2719788,2795992,5159696,2547995,4120503,2186364,2548017,2949593,2722649,6359009,2746148,3125803,3736435,1304905,1203416,2719253,1706964,2184078,3112328,1300574,6030358,466078,822942,3686977,3733586,1304875,2729926,1838165,2582904,733339,5693149,5685630,4826119,775823,5759743,2796186,1681472,4275632,1304861,2909480,10087382,6076049,2552961,1702027,1300625,2914511,6902646,6530889,4303590,301921,1840561,1774862,1203427,4780355,5911308,1836791,1338701,3324179,1304894,1246079,2710273,1998181,233009,215120,2283289,1381644,1838161,438091,1449898,8506510,1567407,2453811,6532526,4073028,1875802,6584592,1836362,3759486,4114268,2281505,1689609,7219322,3767215,1837783,3478060,2721908,6406597,983535,2184079,3058020,2719807,1699637,1702049,10024004,3733314,689000,1948120,8493810,2651599,2186385,2841881,1998226,1821675,1116822,2386431,2200075,1837801,1304903,2059594,1304855,6577990,3015235,8215396,2719357,1706440,6601750,1374768,1412758,2955286,2007672,849012,1988262,11979549,1304873,578890,5911438,1506794,488119,2606116,2059824,2480165,2719269,235184,9243712,10490985,1431692,4022077,3158341,80546,2399493,1689645,2603752,149111,1676868,12730600,1821592,3339444,1449849,2582925,2710262,2090467,783346,7192304,1702297,9088572,1513083,2747139,1875734,1244073,3023051,1678143,1678090,1144472,3773838,1875705,3360685,2722847,3051866,2841291,7209235,1836771,5624845,1305096,2945951,1676527,2147206,1201447,1205550,2417721,232127,1605654,2795350,12673687,1702682,1821578,1707978,1701770,2630631,2606095,1702042,1706318,4680639,9336561,1678149,6713812,1233315,3733601,841946,2582916,6017430,1300808,1320018,2553149,6071890,4927852,1205584,10204403,93776,12907294,2453822,4850802,8980327,7953034,4158106,4018747,6248939,1678133,6708748,6951881,9948046,2761617,5876463,3130416,2606103,11814904,2301586,1998117,2090365,5842862,1706951,11531442,7263285,1201309,5307108,7847760,4120506,808686,755112
1e2a33c1d82be0336053dd0bf1e25e2b;9086336,6480934,6048034,4006601,3395810,7888540
29c2c18322f702ce7d3acb3084539b65;967441,1648137,1648133,942661,1648127,972292,919260,483029,334559
3c9a5b5e6448a0119e6b002a773e81cb;3735758,1031274,1745140,2044658,383226,208365,1220058,1141662,939068,1063936,1378428,939059,1732703,1282357,3171639,1099,258855,1237794,463236,3171637,1031278,1122876,1373104,1019337,3883195,959261,948849,349900,1059764,2987244,5737368,802605,3789974,1631574,1216193,5775574,1576652,7028795,936819,2974537,3874469,1027902,1840156,622331,1031275,1288610,1341475,1202070,1281712,3328461,80546,781552,1937489,1421,1160495,6601168,1840168,1019376,1389672,968964,1220060,2297202,3908409,2864342,1900426,1596482,3872991,1370838,742965,1355552,3844804,1389667,3823589,994840,1000033,3127333,1281707,2837217
1d26e6b47749e133ac7d1705ca8842ba;2142108,674943,201463,3709841,7057100,1026975,668453,971579,1752368,1158892,4272693
54f4f85256a79be6cd425bce4ba844c1;8218487,7495464,8880835,7419534,257421,2032033,8459809,3374472,762638,5813276
d967dd391864187d187cab87caf15d63;13160234,12824296,13160151,13109530,12715665,13098763,13052263,10478152,9867244,12831246,13160152,13197383,13196446,9780734,12754341,12313601,12699268,12439248,10024568,11577932,13162062,13144429,13160148,11530347,13131115,13118679,9946870,12522163,13110516,11530326,12904746
a7fe408c548c6112ddd0e2c15c04d112;4511,781518
85b1978ab11af809f67ac96e59ecdff3;7054447,7027796,6636795,7290675,6889018,7012491
3464554d2d8d069784e04cbd5fb7d5f5;3255233,2738618,4466276,4466247,2204443,6633429,6397282,506050,494355,2295469,5429557,6601058,4466270
7b001e1d1221ded16e3582285359335f;2922859,7400269
f4e36034a8904e95085e67593f614cf3;802012,695907,1228342,902179
c6a738bc9a0324528f07f2beab04b1a2;2573115,2600703
96c7e159efa8989f4944d840499541a5;3463245,5650893
136b4393044b9b37af611f0c96461bfe;6287013,2644009
6973eb41c5d524385a548cc2e4361d87;8301457
b11743a693ed9e4919211c602e5e3839;4680956,4501624,1158417,3980172,3981325,3893030,1153351,3744003,706033,4787875,1109774,3842548,4831198,3623940,4327344
f926856feac6ea875821d07785cea9e9;1274572,945444,1189183,573510,1449539,1425395,882527
714cb7efba605c159b6a87ef8144c853;703559,3801189
11fd857bcadd6d2513551ce1dad5bc13;119497,119499,119363,119465,119496
ad2d959f12e4638d26a9d061518ef20a;430114,432155,437085,437086,441908,401490,430918,441898,436318,441906,1044021,430921,1044024,422943,596022,441864,401491,441863,430923,441897,437091,436353,441903
